tx_id,timestamp,src_type,src_id,dst_type,dst_id,amount,currency,channel,src_country,dst_country,is_cross_border,rule_hits,anomaly_score,label
1236,2025-09-01T15:45:11Z,company,13,customer,49,2728.98,USD,CASH,CH,FR,True,,12,normal
1237,2025-07-17T15:34:11Z,company,21,customer,68,780.69,GBP,CRYPTO,GB,FR,True,,15,normal
1238,2025-08-14T08:23:11Z,customer,17,customer,39,2257.75,EUR,SWIFT,FR,FR,False,,24,normal
1239,2025-08-25T11:30:11Z,company,55,customer,153,1023.96,EUR,CARD,NG,FR,True,HIGH_RISK_JURISDICTION,42,normal
1240,2025-07-28T13:33:11Z,customer,58,company,42,6298.12,USD,CARD,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,53,normal
1241,2025-07-17T09:26:11Z,company,67,company,77,1944.51,CHF,CRYPTO,IR,DE,True,HIGH_RISK_JURISDICTION,28,normal
1242,2025-08-17T22:13:11Z,customer,140,company,61,3163.99,EUR,SWIFT,FR,GB,True,,19,normal
1243,2025-07-13T05:07:11Z,customer,1,company,53,95.11,EUR,PSU-PSD2,FR,CH,True,FONDS_SEIN_PAYS_TIER,22,normal
1244,2025-08-21T19:59:11Z,customer,88,customer,28,3086.82,CHF,CASH,FR,FR,False,HIGH_RISK_ENTITY,23,normal
1245,2025-08-22T18:07:11Z,customer,180,company,29,262.18,CHF,SEPA,FR,LU,True,,15,normal
1246,2025-08-20T15:23:11Z,customer,41,customer,72,650.68,CHF,CASH,FR,FR,False,,29,normal
1247,2025-07-13T15:55:11Z,company,15,customer,3,2446.78,CHF,PSU-PSD2,IR,FR,True,HIGH_RISK_JURISDICTION,38,normal
1248,2025-08-30T15:15:11Z,company,29,customer,9,1534.11,GBP,SEPA,LU,FR,True,,27,normal
1249,2025-08-22T01:09:11Z,company,48,company,57,1128.2,GBP,SEPA,LU,AE,True,FONDS_SEIN_PAYS_TIER,49,normal
1250,2025-07-26T02:42:11Z,company,75,customer,108,96.25,GBP,PSU-PSD2,ES,FR,True,,12,normal
1251,2025-09-06T14:12:11Z,company,30,customer,196,666.29,CHF,SWIFT,IT,FR,True,,10,normal
1252,2025-08-25T05:42:11Z,customer,115,customer,71,2978.32,CHF,CARD,FR,FR,False,,24,normal
1253,2025-07-18T09:12:11Z,customer,159,customer,171,3418.92,CHF,CARD,FR,FR,False,,14,normal
1254,2025-07-14T13:19:11Z,customer,76,customer,156,558.54,GBP,SEPA,FR,FR,False,,28,normal
1255,2025-08-04T04:19:11Z,customer,17,company,78,3360.79,CHF,PSU-PSD2,FR,AE,True,FONDS_SEIN_PAYS_TIER;ODD_HOUR_ACTIVITY,46,normal
1256,2025-08-06T05:02:11Z,customer,194,customer,48,402.24,EUR,SWIFT,FR,FR,False,,26,normal
1257,2025-08-11T07:52:11Z,company,26,customer,100,2817.89,USD,SWIFT,RU,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,46,normal
1258,2025-08-27T17:53:11Z,customer,134,company,58,1786.08,GBP,CASH,FR,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,46,normal
1259,2025-08-05T19:55:11Z,customer,10,customer,151,5221.2,EUR,CRYPTO,FR,FR,False,,27,normal
1260,2025-08-29T18:19:11Z,customer,132,customer,120,3255.43,GBP,CASH,FR,FR,False,,5,normal
1261,2025-07-17T12:53:11Z,company,7,company,38,571.5,CHF,CASH,NL,US,True,FONDS_SEIN_PAYS_TIER,19,normal
1262,2025-07-15T14:03:11Z,company,28,customer,12,1566.87,GBP,PSU-PSD2,DE,FR,True,,18,normal
1263,2025-09-01T03:27:11Z,company,66,company,34,917.1,GBP,CARD,IR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,44,normal
1264,2025-08-11T21:41:11Z,customer,49,company,66,1021.16,GBP,PSU-PSD2,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,49,normal
1265,2025-07-22T02:23:11Z,customer,142,customer,162,54.67,USD,CARD,FR,FR,False,,27,normal
1266,2025-08-28T19:17:11Z,customer,177,customer,181,583.56,GBP,SEPA,FR,FR,False,,20,normal
1267,2025-08-28T16:55:11Z,customer,114,customer,22,2400.09,USD,PSU-PSD2,FR,FR,False,,26,normal
1268,2025-07-21T05:01:11Z,customer,182,company,12,912.5,EUR,CRYPTO,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,51,normal
1269,2025-08-10T22:07:11Z,company,57,company,14,2924.86,EUR,CASH,AE,SG,True,FONDS_SEIN_PAYS_TIER,50,normal
1270,2025-08-15T23:47:11Z,company,79,customer,72,2130.99,EUR,CRYPTO,GB,FR,True,,6,normal
1271,2025-09-01T06:37:11Z,company,60,customer,77,2692.13,GBP,CARD,CH,FR,True,,32,normal
1272,2025-08-11T06:11:11Z,company,66,company,14,6542.75,CHF,CRYPTO,IR,SG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,50,normal
1273,2025-08-07T19:44:11Z,customer,200,customer,83,1374.9,USD,CRYPTO,FR,FR,False,HIGH_RISK_ENTITY,26,normal
1274,2025-08-20T04:49:11Z,customer,22,customer,70,3889.48,EUR,CASH,FR,FR,False,ODD_HOUR_ACTIVITY,30,normal
1275,2025-08-17T18:53:11Z,company,52,customer,117,28536.05,CHF,CARD,SG,FR,True,,6,normal
1276,2025-08-25T22:28:11Z,company,5,company,62,1002.59,EUR,CASH,LU,AE,True,FONDS_SEIN_PAYS_TIER,37,normal
1277,2025-07-24T07:11:11Z,customer,13,customer,76,263.06,GBP,PSU-PSD2,FR,FR,False,,18,normal
1278,2025-08-13T18:44:11Z,customer,1,customer,193,1714.49,USD,CASH,FR,FR,False,,5,normal
1279,2025-07-21T13:44:11Z,company,36,company,42,509.89,USD,SEPA,IT,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,40,normal
1280,2025-07-11T11:00:11Z,customer,47,company,24,899.35,GBP,SWIFT,FR,AE,True,FONDS_SEIN_PAYS_TIER,43,normal
1281,2025-07-28T13:03:11Z,customer,27,customer,141,1842.45,EUR,CASH,FR,FR,False,,4,normal
1282,2025-07-22T01:53:11Z,company,19,customer,49,502.03,EUR,SEPA,ES,FR,True,,21,normal
1283,2025-08-10T10:04:11Z,customer,107,company,25,2122.93,EUR,CRYPTO,FR,AE,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_ENTITY,51,normal
1284,2025-08-21T03:59:11Z,company,25,customer,82,4592.63,CHF,CASH,AE,FR,True,ODD_HOUR_ACTIVITY,38,normal
1285,2025-07-13T21:05:11Z,customer,137,customer,186,1026.02,USD,CRYPTO,FR,FR,False,,24,normal
1286,2025-08-24T20:42:11Z,customer,5,customer,62,2651.22,CHF,CARD,FR,FR,False,,26,normal
1287,2025-07-18T11:29:11Z,company,40,customer,97,3137.37,USD,CARD,GB,FR,True,,21,normal
1288,2025-07-18T04:03:11Z,customer,47,customer,124,2145.93,CHF,PSU-PSD2,FR,FR,False,ODD_HOUR_ACTIVITY,38,normal
1289,2025-08-12T10:05:11Z,customer,162,customer,36,4883.52,EUR,CRYPTO,FR,FR,False,,12,normal
1290,2025-07-25T19:22:11Z,customer,55,customer,51,182.08,GBP,SEPA,FR,FR,False,,25,normal
1291,2025-07-17T12:01:11Z,company,59,customer,121,720.81,EUR,SWIFT,AE,FR,True,,18,normal
1292,2025-07-14T17:04:11Z,customer,138,company,64,2632.78,GBP,SWIFT,FR,BE,True,,24,normal
1293,2025-08-13T20:26:11Z,company,63,customer,198,1235.06,CHF,SEPA,IR,FR,True,HIGH_RISK_JURISDICTION,40,normal
1294,2025-08-28T03:46:11Z,company,75,customer,123,2410.44,CHF,CARD,ES,FR,True,ODD_HOUR_ACTIVITY,44,normal
1295,2025-08-08T07:25:11Z,customer,96,company,35,3629.99,CHF,CASH,FR,FR,False,,24,normal
1296,2025-08-11T18:07:11Z,customer,62,customer,165,2526.98,USD,SWIFT,FR,FR,False,,8,normal
1297,2025-07-29T07:29:11Z,customer,14,customer,96,1616.08,USD,SEPA,FR,FR,False,,21,normal
1298,2025-07-13T12:47:11Z,company,5,company,36,1367.57,CHF,SEPA,LU,IT,True,,18,normal
1299,2025-08-17T07:18:11Z,customer,68,company,59,48.55,GBP,CASH,FR,AE,True,FONDS_SEIN_PAYS_TIER,36,normal
1300,2025-09-08T06:12:11Z,customer,56,customer,24,4040.11,USD,SEPA,FR,FR,False,,15,normal
1301,2025-08-03T07:16:11Z,customer,109,customer,130,1822.38,USD,CRYPTO,FR,FR,False,,9,normal
1302,2025-07-22T11:23:11Z,company,77,customer,90,88.16,USD,CASH,DE,FR,True,,7,normal
1303,2025-08-01T17:09:11Z,company,5,company,34,2390.42,GBP,SWIFT,LU,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,58,normal
1304,2025-07-31T19:18:11Z,customer,161,customer,22,4844.65,USD,PSU-PSD2,FR,FR,False,,17,normal
1305,2025-08-20T18:04:11Z,customer,116,customer,80,4647.27,CHF,CRYPTO,FR,FR,False,,26,normal
1306,2025-07-24T12:03:11Z,company,49,company,8,2883.63,CHF,SEPA,US,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,50,normal
1307,2025-07-12T14:23:11Z,company,27,customer,27,4018.14,CHF,CASH,SG,FR,True,,19,normal
1308,2025-07-13T09:20:11Z,company,45,customer,28,826.92,CHF,PSU-PSD2,GB,FR,True,,23,normal
1309,2025-08-24T22:30:11Z,customer,145,customer,115,1700.14,USD,CRYPTO,FR,FR,False,,33,normal
1310,2025-07-14T02:46:11Z,customer,10,customer,8,639.71,EUR,PSU-PSD2,FR,FR,False,,15,normal
1311,2025-07-13T14:28:11Z,customer,47,customer,114,873.05,USD,SEPA,FR,FR,False,,20,normal
1312,2025-07-20T00:22:11Z,company,55,customer,17,1080.05,EUR,SWIFT,NG,FR,True,HIGH_RISK_JURISDICTION,34,normal
1313,2025-08-09T07:38:11Z,customer,126,customer,102,2436.27,GBP,CRYPTO,FR,FR,False,,15,normal
1314,2025-07-19T01:35:11Z,customer,8,company,26,136.24,CHF,SWIFT,FR,RU,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,54,normal
1315,2025-07-12T15:07:11Z,company,14,customer,136,3152.99,USD,SEPA,SG,FR,True,,17,normal
1316,2025-07-11T11:27:11Z,company,44,company,12,5998.31,EUR,SWIFT,NL,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,47,normal
1317,2025-08-03T04:01:11Z,company,36,company,63,3003.9,CHF,PSU-PSD2,IT,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,74,normal
1318,2025-07-30T09:20:11Z,company,57,company,19,1540.58,GBP,CASH,AE,ES,True,,36,normal
1319,2025-08-04T19:07:11Z,customer,22,customer,5,1686.75,GBP,CRYPTO,FR,FR,False,,8,normal
1320,2025-08-06T11:04:11Z,company,47,customer,140,4545.58,USD,CRYPTO,IT,FR,True,,15,normal
1321,2025-08-21T21:29:11Z,customer,115,company,17,3149.84,GBP,PSU-PSD2,FR,SG,True,FONDS_SEIN_PAYS_TIER,36,normal
1322,2025-09-02T17:29:11Z,customer,199,company,3,4863.54,EUR,CRYPTO,FR,NL,True,HIGH_RISK_ENTITY,49,normal
1323,2025-07-23T18:40:11Z,company,42,company,24,2975.08,CHF,SWIFT,NG,AE,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,75,suspicious
1324,2025-07-15T13:20:11Z,customer,184,customer,92,4626.18,CHF,CARD,FR,FR,False,,11,normal
1325,2025-08-01T03:57:11Z,customer,46,customer,199,2045.03,GBP,PSU-PSD2,FR,FR,False,ODD_HOUR_ACTIVITY,35,normal
1326,2025-08-07T21:48:11Z,company,31,customer,48,2371.36,GBP,SEPA,BE,FR,True,,21,normal
1327,2025-08-09T12:28:11Z,company,42,customer,193,5929.14,EUR,SEPA,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,46,normal
1328,2025-08-19T20:03:11Z,customer,106,customer,170,2162.06,CHF,SEPA,FR,FR,False,,23,normal
1329,2025-09-06T08:58:11Z,customer,187,company,80,6012.65,EUR,CRYPTO,FR,IE,True,,18,normal
1330,2025-08-22T11:26:11Z,customer,17,customer,45,843.78,CHF,CASH,FR,FR,False,,-1,normal
1331,2025-08-13T04:58:11Z,customer,89,company,54,1320.34,EUR,CARD,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,40,normal
1332,2025-08-15T18:18:11Z,company,22,customer,99,1756.99,CHF,PSU-PSD2,IE,FR,True,,19,normal
1333,2025-08-17T17:37:11Z,company,5,company,1,3362.38,GBP,CARD,LU,IT,True,,25,normal
1334,2025-08-18T20:07:11Z,company,67,customer,198,1504.67,USD,SEPA,IR,FR,True,HIGH_RISK_JURISDICTION,28,normal
1335,2025-08-26T17:59:11Z,customer,78,customer,123,2100.14,USD,CASH,FR,FR,False,HIGH_RISK_ENTITY,26,normal
1336,2025-09-02T07:49:11Z,customer,30,customer,66,4021.18,USD,CASH,FR,FR,False,,21,normal
1337,2025-08-20T03:46:11Z,customer,80,customer,41,4815.54,GBP,PSU-PSD2,FR,FR,False,ODD_HOUR_ACTIVITY,39,normal
1338,2025-08-14T12:35:11Z,customer,59,customer,52,6416.9,EUR,SWIFT,FR,FR,False,,17,normal
1339,2025-08-26T19:15:11Z,customer,27,company,18,983.65,GBP,SWIFT,FR,IE,True,,28,normal
1340,2025-08-27T05:16:11Z,customer,113,customer,143,4386.42,GBP,PSU-PSD2,FR,FR,False,,8,normal
1341,2025-09-08T12:19:11Z,customer,126,customer,22,3531.59,USD,CRYPTO,FR,FR,False,,36,normal
1342,2025-09-05T21:37:11Z,customer,139,customer,172,737.27,USD,PSU-PSD2,FR,FR,False,,30,normal
1343,2025-08-07T13:34:11Z,customer,136,company,41,2478.58,GBP,SWIFT,FR,GB,True,,16,normal
1344,2025-08-24T02:13:11Z,customer,52,company,60,2383.36,EUR,PSU-PSD2,FR,CH,True,FONDS_SEIN_PAYS_TIER;ODD_HOUR_ACTIVITY,71,normal
1345,2025-07-22T08:03:11Z,customer,84,company,63,1380.32,CHF,CRYPTO,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,56,normal
1346,2025-07-11T11:39:11Z,company,30,customer,87,5272.5,CHF,PSU-PSD2,IT,FR,True,,20,normal
1347,2025-07-24T02:16:11Z,company,29,company,39,5767.79,USD,SWIFT,LU,GB,True,ODD_HOUR_ACTIVITY,32,normal
1348,2025-08-26T13:09:11Z,customer,173,company,6,315.28,CHF,SWIFT,FR,ES,True,,22,normal
1349,2025-08-07T07:15:11Z,customer,16,company,32,588.46,GBP,CARD,FR,IE,True,,21,normal
1350,2025-08-16T14:36:11Z,customer,107,customer,61,235.61,USD,CARD,FR,FR,False,HIGH_RISK_ENTITY,36,normal
1351,2025-08-02T13:29:11Z,company,21,company,43,2701.04,GBP,CRYPTO,GB,SG,True,FONDS_SEIN_PAYS_TIER,45,normal
1352,2025-08-29T12:39:11Z,customer,138,company,72,797.63,EUR,PSU-PSD2,FR,LU,True,,22,normal
1353,2025-09-06T00:34:11Z,customer,132,customer,80,1048.91,GBP,SEPA,FR,FR,False,,27,normal
1354,2025-08-14T07:47:11Z,company,28,company,26,3428.84,CHF,CASH,DE,RU,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,58,normal
1355,2025-09-08T00:06:11Z,company,73,company,65,2081.93,EUR,SEPA,DE,AE,True,FONDS_SEIN_PAYS_TIER;ODD_HOUR_ACTIVITY,44,normal
1356,2025-07-16T08:03:11Z,company,38,company,20,5708.06,USD,SEPA,US,GB,True,,19,normal
1357,2025-07-24T12:16:11Z,company,52,company,44,4960.89,GBP,CASH,SG,NL,True,,22,normal
1358,2025-09-01T01:16:11Z,customer,126,customer,112,1356.81,GBP,SWIFT,FR,FR,False,,25,normal
1359,2025-08-31T15:31:11Z,customer,88,customer,63,4963.98,EUR,SEPA,FR,FR,False,HIGH_RISK_ENTITY,46,normal
1360,2025-07-25T02:25:11Z,customer,138,customer,187,1764.78,EUR,CASH,FR,FR,False,,5,normal
1361,2025-08-31T15:30:11Z,company,10,customer,134,1802.37,USD,PSU-PSD2,IE,FR,True,,18,normal
1362,2025-07-30T05:34:11Z,company,49,company,4,3527.05,USD,SEPA,US,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,38,normal
1363,2025-08-06T03:57:11Z,customer,131,company,51,3813.08,EUR,SEPA,FR,BE,True,ODD_HOUR_ACTIVITY;HIGH_RISK_ENTITY,48,normal
1364,2025-08-30T14:27:11Z,company,16,customer,93,2469.74,CHF,CRYPTO,US,FR,True,,20,normal
1365,2025-07-19T17:30:11Z,company,21,customer,123,2349.6,GBP,CRYPTO,GB,FR,True,,7,normal
1366,2025-09-07T23:56:11Z,customer,43,company,31,1676.71,USD,CASH,FR,BE,True,,16,normal
1367,2025-08-31T16:35:11Z,customer,15,company,61,1417.57,GBP,SWIFT,FR,GB,True,,23,normal
1368,2025-07-28T18:52:11Z,customer,88,customer,156,5396.81,EUR,CARD,FR,FR,False,HIGH_RISK_ENTITY,36,normal
1369,2025-07-31T22:56:11Z,company,38,customer,184,239.82,EUR,CASH,US,FR,True,,19,normal
1370,2025-07-17T01:16:11Z,customer,102,company,54,2883.18,USD,CASH,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,57,normal
1371,2025-09-05T12:25:11Z,customer,57,customer,97,1936.32,CHF,SWIFT,FR,FR,False,,17,normal
1372,2025-09-03T12:54:11Z,customer,96,customer,35,454.78,CHF,SEPA,FR,FR,False,,27,normal
1373,2025-08-02T12:12:11Z,customer,42,company,51,369.78,CHF,CARD,FR,BE,True,,9,normal
1374,2025-08-20T06:19:11Z,customer,124,company,22,763.35,USD,CRYPTO,FR,IE,True,,35,normal
1375,2025-08-16T05:10:11Z,company,31,customer,67,2133.3,CHF,CASH,BE,FR,True,,26,normal
1376,2025-08-16T05:27:11Z,customer,174,customer,112,2307.46,CHF,PSU-PSD2,FR,FR,False,,34,normal
1377,2025-08-01T08:15:11Z,customer,163,company,42,995.95,CHF,SEPA,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,57,normal
1378,2025-07-17T13:38:11Z,customer,14,company,31,2238.72,USD,CRYPTO,FR,BE,True,,14,normal
1379,2025-07-20T02:38:11Z,company,26,customer,13,128.06,GBP,SWIFT,RU,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,59,normal
1380,2025-08-02T13:40:11Z,customer,11,company,8,1046.85,GBP,CARD,FR,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,49,normal
1381,2025-08-17T23:44:11Z,customer,178,customer,134,2576.79,USD,PSU-PSD2,FR,FR,False,,13,normal
1382,2025-08-08T05:23:11Z,customer,190,customer,127,731.21,CHF,SWIFT,FR,FR,False,,19,normal
1383,2025-08-19T13:01:11Z,customer,52,customer,104,2203.59,CHF,PSU-PSD2,FR,FR,False,,6,normal
1384,2025-09-06T04:55:11Z,company,76,customer,33,5592.58,CHF,CASH,ES,FR,True,ODD_HOUR_ACTIVITY,30,normal
1385,2025-07-20T08:45:11Z,company,32,company,66,2067.84,CHF,SWIFT,IE,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,52,normal
1386,2025-07-12T04:56:11Z,company,46,customer,51,6270.35,EUR,SWIFT,FR,FR,False,ODD_HOUR_ACTIVITY,36,normal
1387,2025-08-31T01:57:11Z,customer,116,customer,175,60577.1,CHF,CASH,FR,FR,False,ODD_HOUR_ACTIVITY,39,normal
1388,2025-07-30T13:18:11Z,customer,108,customer,122,1953.15,EUR,CARD,FR,FR,False,,20,normal
1389,2025-07-14T11:46:11Z,company,42,company,48,740.74,EUR,CASH,NG,LU,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,47,normal
1390,2025-08-21T11:01:11Z,company,1,company,39,5242.61,EUR,CARD,IT,GB,True,,10,normal
1391,2025-07-28T08:28:11Z,company,58,company,34,1563.16,EUR,CRYPTO,CN,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,51,normal
1392,2025-07-18T15:15:11Z,company,63,customer,88,6092.27,GBP,SWIFT,IR,FR,True,HIGH_RISK_JURISDICTION,24,normal
1393,2025-08-18T14:45:11Z,customer,169,company,69,418.8,CHF,CARD,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,42,normal
1394,2025-08-20T06:36:11Z,customer,79,customer,106,154.5,GBP,CASH,FR,FR,False,,3,normal
1395,2025-07-12T07:31:11Z,customer,197,customer,175,2577.29,CHF,PSU-PSD2,FR,FR,False,,21,normal
1396,2025-07-25T05:31:11Z,customer,92,customer,130,3736.66,USD,CARD,FR,FR,False,,24,normal
1397,2025-08-28T02:31:11Z,company,9,company,4,4492.57,GBP,SWIFT,LU,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,85,suspicious
1398,2025-07-26T19:47:11Z,customer,191,customer,186,4698.15,EUR,PSU-PSD2,FR,FR,False,,22,normal
1399,2025-09-01T14:37:11Z,customer,131,customer,155,1631.5,EUR,SEPA,FR,FR,False,HIGH_RISK_ENTITY,25,normal
1400,2025-08-10T14:10:11Z,company,22,customer,56,4771.78,GBP,CRYPTO,IE,FR,True,,24,normal
1401,2025-08-31T11:07:11Z,customer,16,company,72,2314.13,GBP,SWIFT,FR,LU,True,,4,normal
1402,2025-08-27T22:17:11Z,company,65,company,61,1831.42,USD,SEPA,AE,GB,True,,30,normal
1403,2025-07-25T11:08:11Z,customer,182,company,41,344.78,CHF,SEPA,FR,GB,True,,24,normal
1404,2025-08-22T05:49:11Z,customer,101,company,29,40.07,USD,CARD,FR,LU,True,,7,normal
1405,2025-08-14T12:25:11Z,customer,184,company,67,4050.58,GBP,PSU-PSD2,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,42,normal
1406,2025-07-16T11:34:11Z,customer,113,customer,56,1390.53,CHF,SEPA,FR,FR,False,,13,normal
1407,2025-08-13T05:33:11Z,customer,7,company,74,5761.23,GBP,PSU-PSD2,FR,GB,True,,17,normal
1408,2025-07-18T05:26:11Z,company,79,company,7,3216.86,CHF,CRYPTO,GB,NL,True,,14,normal
1409,2025-08-21T11:23:11Z,customer,34,customer,82,1342.91,CHF,PSU-PSD2,FR,FR,False,,24,normal
1410,2025-09-03T02:59:11Z,customer,78,company,23,1906.07,USD,CARD,FR,IT,True,HIGH_RISK_ENTITY,33,normal
1411,2025-07-11T15:01:11Z,company,77,customer,10,3567.7,CHF,PSU-PSD2,DE,FR,True,,28,normal
1412,2025-07-23T19:42:11Z,customer,156,company,63,7450.42,GBP,CARD,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,47,normal
1413,2025-07-16T14:28:11Z,company,9,customer,32,2985.93,EUR,PSU-PSD2,LU,FR,True,,18,normal
1414,2025-08-08T14:25:11Z,company,42,company,11,2088.5,EUR,CARD,NG,NG,False,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,61,normal
1415,2025-07-22T18:16:11Z,customer,97,customer,150,3642.1,GBP,PSU-PSD2,FR,FR,False,,8,normal
1416,2025-07-15T10:54:11Z,customer,60,company,50,570.92,GBP,SEPA,FR,BE,True,,30,normal
1417,2025-07-30T21:47:11Z,company,39,customer,135,3695.42,GBP,SEPA,GB,FR,True,,26,normal
1418,2025-09-04T13:44:11Z,customer,46,company,57,3680.15,EUR,SWIFT,FR,AE,True,FONDS_SEIN_PAYS_TIER,20,normal
1419,2025-08-11T16:14:11Z,customer,10,customer,29,2148.48,GBP,SWIFT,FR,FR,False,,18,normal
1420,2025-07-20T09:09:11Z,customer,93,company,51,2706.68,EUR,CASH,FR,BE,True,,23,normal
1421,2025-07-18T16:51:11Z,customer,94,company,17,3532.98,USD,SWIFT,FR,SG,True,FONDS_SEIN_PAYS_TIER,35,normal
1422,2025-08-28T00:43:11Z,company,56,customer,116,631.73,USD,SWIFT,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,43,normal
1423,2025-07-17T16:18:11Z,company,69,company,67,460.43,GBP,CASH,IR,IR,False,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,43,normal
1424,2025-08-14T09:31:11Z,company,48,company,43,815.35,USD,SEPA,LU,SG,True,FONDS_SEIN_PAYS_TIER,44,normal
1425,2025-07-12T09:31:11Z,customer,107,customer,194,2684.22,GBP,PSU-PSD2,FR,FR,False,HIGH_RISK_ENTITY,20,normal
1426,2025-08-11T18:43:11Z,customer,200,company,31,1996.1,GBP,CRYPTO,FR,BE,True,HIGH_RISK_ENTITY,36,normal
1427,2025-07-18T18:25:11Z,company,23,company,64,589.65,GBP,CASH,IT,BE,True,,9,normal
1428,2025-07-27T10:35:11Z,customer,80,customer,45,1719.4,GBP,CASH,FR,FR,False,,8,normal
1429,2025-08-21T15:33:11Z,customer,167,customer,148,1386.28,GBP,CARD,FR,FR,False,,15,normal
1430,2025-07-11T21:39:11Z,company,59,customer,153,451.88,USD,CARD,AE,FR,True,,20,normal
1431,2025-07-26T23:29:11Z,customer,125,customer,55,1426.63,CHF,SWIFT,FR,FR,False,,31,normal
1432,2025-08-26T23:40:11Z,customer,118,company,55,3572.26,GBP,SEPA,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,33,normal
1433,2025-09-01T01:52:11Z,company,15,customer,19,2509.13,USD,CASH,IR,FR,True,HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,44,normal
1434,2025-08-30T12:47:11Z,customer,168,customer,198,816.03,GBP,CASH,FR,FR,False,,24,normal
1435,2025-07-16T00:23:11Z,customer,74,customer,159,354.35,CHF,SWIFT,FR,FR,False,,17,normal
1436,2025-09-05T00:31:11Z,customer,115,customer,72,540.91,GBP,CRYPTO,FR,FR,False,,7,normal
1437,2025-08-08T10:50:11Z,company,30,company,62,27534.94,GBP,SEPA,IT,AE,True,KBK_HIGH_AMOUNT_NON_URGENT;FONDS_SEIN_PAYS_TIER,57,normal
1438,2025-08-25T03:42:11Z,customer,53,customer,34,3042.64,USD,SEPA,FR,FR,False,ODD_HOUR_ACTIVITY;HIGH_RISK_ENTITY,49,normal
1439,2025-07-13T18:18:11Z,company,60,customer,69,6073.65,GBP,CRYPTO,CH,FR,True,,-1,normal
1440,2025-09-02T18:37:11Z,customer,152,customer,59,1585.61,EUR,SEPA,FR,FR,False,,6,normal
1441,2025-07-18T14:24:11Z,company,72,customer,34,1803.28,GBP,CRYPTO,LU,FR,True,,2,normal
1442,2025-07-16T05:21:11Z,company,50,company,63,1159.07,USD,CRYPTO,BE,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,42,normal
1443,2025-08-04T18:50:11Z,company,18,company,10,3393.47,CHF,SWIFT,IE,IE,False,,25,normal
1444,2025-08-20T04:00:11Z,company,14,customer,93,3110.62,CHF,CRYPTO,SG,FR,True,ODD_HOUR_ACTIVITY,26,normal
1445,2025-08-08T13:04:11Z,customer,163,customer,110,359.86,EUR,CARD,FR,FR,False,,26,normal
